Begrotingsjaar,Valuta,eenheid,Uitgaven (U) Verplichtingen (V) Ontvangsten (O),Begrotingsstaat,Onderdeel,Omschrijving,ontwerpbegroting,vastgestelde begroting,1ste suppletoire begroting,2de suppletoire begroting,Realisatie,Url
2016,Euro,x1000,O,IIb: Overige Hoge Colleges van Staat,8,Kabinet van de Gouverneur van Sint Maarten,50,,,,,
2016,Euro,x1000,V,IIb: Overige Hoge Colleges van Staat,-,TOTAAL,109302,,,,,
2016,Euro,x1000,V,IIb: Overige Hoge Colleges van Staat,1,Raad van State,54031,,,,,
2016,Euro,x1000,V,IIb: Overige Hoge Colleges van Staat,2,Algemene Rekenkamer,28204,,,,,
2016,Euro,x1000,V,IIb: Overige Hoge Colleges van Staat,3,De Nationale Ombudsman,15204,,,,,
2016,Euro,x1000,V,IIb: Overige Hoge Colleges van Staat,4,Kanselarij der Nederlandse Orden,5421,,,,,
2016,Euro,x1000,V,IIb: Overige Hoge Colleges van Staat,6,Kabinet van de Gouverneur van Aruba,1776,,,,,
2016,Euro,x1000,V,IIb: Overige Hoge Colleges van Staat,7,Kabinet van de Gouverneur van Curaçao,2708,,,,,
2016,Euro,x1000,V,IIb: Overige Hoge Colleges van Staat,8,Kabinet van de Gouverneur van Sint Maarten,1958,,,,,
2016,Euro,x1000,U,III: Algemene Zaken,-,TOTAAL,63166,,,,,
2016,Euro,x1000,U,III: Algemene Zaken,1,Bevorderen eenheid regeringsbeleid,59240,,,,,
2016,Euro,x1000,U,III: Algemene Zaken,4,Kabinet van de Koning,2343,,,,,
2016,Euro,x1000,U,III: Algemene Zaken,5,Cie voor toezicht op de Inlichtingen- en veiligheidsdiensten,1583,,,,,
2016,Euro,x1000,O,III: Algemene Zaken,-,TOTAAL,6768,,,,,
2016,Euro,x1000,O,III: Algemene Zaken,1,Bevorderen eenheid regeringsbeleid,4425,,,,,
2016,Euro,x1000,O,III: Algemene Zaken,4,Kabinet van de Koning,2343,,,,,
2016,Euro,x1000,O,III: Algemene Zaken,5,Cie voor toezicht op de Inlichtingen- en veiligheidsdiensten,0,,,,,
2016,Euro,x1000,V,III: Algemene Zaken,-,TOTAAL,63166,,,,,
2016,Euro,x1000,V,III: Algemene Zaken,1,Bevorderen eenheid regeringsbeleid,59240,,,,,
2016,Euro,x1000,V,III: Algemene Zaken,4,Kabinet van de Koning,2343,,,,,
2016,Euro,x1000,V,III: Algemene Zaken,5,Cie voor toezicht op de Inlichtingen- en veiligheidsdiensten,1583,,,,,
2016,Euro,x1000,U,IV: Koninkrijksrelaties,-,TOTAAL,257466,,,,,
2016,Euro,x1000,U,IV: Koninkrijksrelaties,1,Waarborgfunctie,70252,,,,,
2016,Euro,x1000,U,IV: Koninkrijksrelaties,4,Bevorderen sociaal-economische structuur,14559,,,,,
2016,Euro,x1000,U,IV: Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,149929,,,,,
2016,Euro,x1000,U,IV: Koninkrijksrelaties,6,Apparaat,21466,,,,,
2016,Euro,x1000,U,IV: Koninkrijksrelaties,7,Nominaal en onvoorzien,1260,,,,,
2016,Euro,x1000,O,IV: Koninkrijksrelaties,-,TOTAAL,36475,,,,,
2016,Euro,x1000,O,IV: Koninkrijksrelaties,1,Waarborgfunctie,4857,,,,,
2016,Euro,x1000,O,IV: Koninkrijksrelaties,4,Bevorderen sociaal-economische structuur,3213,,,,,
2016,Euro,x1000,O,IV: Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,28405,,,,,
2016,Euro,x1000,O,IV: Koninkrijksrelaties,6,Apparaat,0,,,,,
2016,Euro,x1000,O,IV: Koninkrijksrelaties,7,Nominaal en onvoorzien,0,,,,,
2016,Euro,x1000,V,IV: Koninkrijksrelaties,-,TOTAAL,107537,,,,,
2016,Euro,x1000,V,IV: Koninkrijksrelaties,1,Waarborgfunctie,70252,,,,,
2016,Euro,x1000,V,IV: Koninkrijksrelaties,4,Bevorderen sociaal-economische structuur,14559,,,,,
2016,Euro,x1000,V,IV: Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,0,,,,,
2016,Euro,x1000,V,IV: Koninkrijksrelaties,6,Apparaat,21466,,,,,
2016,Euro,x1000,V,IV: Koninkrijksrelaties,7,Nominaal en onvoorzien,1260,,,,,
2016,Euro,x1000,U,V: Buitenlandse Zaken,-,TOTAAL,9044617,,,,,
2016,Euro,x1000,U,V: Buitenlandse Zaken,41,Internationale rechtsorde en eerbiediging mensenrechten,113591,,,,,
2016,Euro,x1000,U,V: Buitenlandse Zaken,42,Veiligheid en stabiliteit,248740,,,,,
2016,Euro,x1000,U,V: Buitenlandse Zaken,43,Europese Samenwerking,7891356,,,,,
2016,Euro,x1000,U,V: Buitenlandse Zaken,44,Consulaire belangenbehartiging,52703,,,,,
2016,Euro,x1000,U,V: Buitenlandse Zaken,46,Nominaal en onvoorzien,33970,,,,,
2016,Euro,x1000,U,V: Buitenlandse Zaken,47,Apparaat,704257,,,,,
2016,Euro,x1000,O,V: Buitenlandse Zaken,-,TOTAAL,2467778,,,,,
2016,Euro,x1000,O,V: Buitenlandse Zaken,41,Internationale rechtsorde en eerbiediging mensenrechten,0,,,,,
2016,Euro,x1000,O,V: Buitenlandse Zaken,42,Veiligheid en stabiliteit,1197,,,,,
2016,Euro,x1000,O,V: Buitenlandse Zaken,43,Europese Samenwerking,2403041,,,,,
2016,Euro,x1000,O,V: Buitenlandse Zaken,44,Consulaire belangenbehartiging,42090,,,,,
2016,Euro,x1000,O,V: Buitenlandse Zaken,46,Nominaal en onvoorzien,0,,,,,
2016,Euro,x1000,O,V: Buitenlandse Zaken,47,Apparaat,21450,,,,,
2016,Euro,x1000,V,V: Buitenlandse Zaken,-,TOTAAL,8827392,,,,,
2016,Euro,x1000,V,V: Buitenlandse Zaken,41,Internationale rechtsorde en eerbiediging mensenrechten,94041,,,,,
2016,Euro,x1000,V,V: Buitenlandse Zaken,42,Veiligheid en stabiliteit,233499,,,,,
2016,Euro,x1000,V,V: Buitenlandse Zaken,43,Europese Samenwerking,7698273,,,,,
2016,Euro,x1000,V,V: Buitenlandse Zaken,44,Consulaire belangenbehartiging,53120,,,,,
2016,Euro,x1000,V,V: Buitenlandse Zaken,46,Nominaal en onvoorzien,33970,,,,,
2016,Euro,x1000,V,V: Buitenlandse Zaken,47,Apparaat,714489,,,,,
2016,Euro,x1000,U,VI: Veiligheid en Justitie,-,TOTAAL,11456930,,,,,
2016,Euro,x1000,U,VI: Veiligheid en Justitie,31,Nationale Politie,5199190,,,,,
2016,Euro,x1000,U,VI: Veiligheid en Justitie,32,Rechtspleging en rechtsbijstand,1443296,,,,,
2016,Euro,x1000,U,VI: Veiligheid en Justitie,33,Veiligheid en criminaliteitsbestrijding,645578,,,,,
2016,Euro,x1000,U,VI: Veiligheid en Justitie,34,Straffen en Beschermen,2644228,,,,,
2016,Euro,x1000,U,VI: Veiligheid en Justitie,36,Contraterrorisme en Nationaal Veiligheidsbeleid,257151,,,,,
2016,Euro,x1000,U,VI: Veiligheid en Justitie,37,Vreemdelingen,824898,,,,,
2016,Euro,x1000,U,VI: Veiligheid en Justitie,91,Apparaatsuitgaven kerndepartement,408564,,,,,
2016,Euro,x1000,U,VI: Veiligheid en Justitie,92,Nominaal en onvoorzien,30958,,,,,
2016,Euro,x1000,U,VI: Veiligheid en Justitie,93,Geheim,3067,,,,,
2016,Euro,x1000,O,VI: Veiligheid en Justitie,-,TOTAAL,1517126,,,,,
2016,Euro,x1000,O,VI: Veiligheid en Justitie,31,Nationale Politie,500,,,,,
2016,Euro,x1000,O,VI: Veiligheid en Justitie,32,Rechtspleging en rechtsbijstand,282984,,,,,
2016,Euro,x1000,O,VI: Veiligheid en Justitie,33,Veiligheid en criminaliteitsbestrijding,1127298,,,,,
2016,Euro,x1000,O,VI: Veiligheid en Justitie,34,Straffen en Beschermen,104426,,,,,
2016,Euro,x1000,O,VI: Veiligheid en Justitie,36,Contraterrorisme en Nationaal Veiligheidsbeleid,0,,,,,
2016,Euro,x1000,O,VI: Veiligheid en Justitie,37,Vreemdelingen,0,,,,,
2016,Euro,x1000,O,VI: Veiligheid en Justitie,91,Apparaatsuitgaven kerndepartement,1918,,,,,
2016,Euro,x1000,O,VI: Veiligheid en Justitie,92,Nominaal en onvoorzien,0,,,,,
2016,Euro,x1000,O,VI: Veiligheid en Justitie,93,Geheim,0,,,,,
2016,Euro,x1000,V,VI: Veiligheid en Justitie,-,TOTAAL,11439528,,,,,
2016,Euro,x1000,V,VI: Veiligheid en Justitie,31,Nationale Politie,5189705,,,,,
2016,Euro,x1000,V,VI: Veiligheid en Justitie,32,Rechtspleging en rechtsbijstand,1443296,,,,,
2016,Euro,x1000,V,VI: Veiligheid en Justitie,33,Veiligheid en criminaliteitsbestrijding,645578,,,,,
2016,Euro,x1000,V,VI: Veiligheid en Justitie,34,Straffen en Beschermen,2644228,,,,,
2016,Euro,x1000,V,VI: Veiligheid en Justitie,36,Contraterrorisme en Nationaal Veiligheidsbeleid,257151,,,,,
2016,Euro,x1000,V,VI: Veiligheid en Justitie,37,Vreemdelingen,824898,,,,,
2016,Euro,x1000,V,VI: Veiligheid en Justitie,91,Apparaatsuitgaven kerndepartement,400647,,,,,
2016,Euro,x1000,V,VI: Veiligheid en Justitie,92,Nominaal en onvoorzien,30958,,,,,
2016,Euro,x1000,V,VI: Veiligheid en Justitie,93,Geheim,3067,,,,,
2016,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,-,TOTAAL,683228,,,,,
2016,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,1,Openbaar bestuur en democratie,29154,,,,,
2016,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,2,Algemene Inlichtingen- en Veiligheidsdienst,213713,,,,,
2016,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,6,Dienstverlenende en innovatieve overheid,151477,,,,,
2016,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,7,Arbeidszaken overheid,32911,,,,,
2016,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,11,Centraal Apparaat,254767,,,,,
2016,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,12,Algemeen,1206,,,,,
2016,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,-,TOTAAL,42048,,,,,
2016,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,1,Openbaar bestuur en democratie,21965,,,,,
2016,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,2,Algemene Inlichtingen- en Veiligheidsdienst,12714,,,,,
2016,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,6,Dienstverlenende en innovatieve overheid,624,,,,,
2016,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,7,Arbeidszaken overheid,820,,,,,
2016,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,11,Centraal Apparaat,5925,,,,,
2016,Euro,x1000,O,VII: Binnenlandse Zaken en Koninkrijksrelaties,12,Algemeen,0,,,,,
2016,Euro,x1000,V,VII: Binnenlandse Zaken en Koninkrijksrelaties,-,TOTAAL,683228,,,,,
2016,Euro,x1000,V,VII: Binnenlandse Zaken en Koninkrijksrelaties,1,Openbaar bestuur en democratie,29154,,,,,
2016,Euro,x1000,V,VII: Binnenlandse Zaken en Koninkrijksrelaties,2,Algemene Inlichtingen- en Veiligheidsdienst,213713,,,,,
2016,Euro,x1000,V,VII: Binnenlandse Zaken en Koninkrijksrelaties,6,Dienstverlenende en innovatieve overheid,151477,,,,,
2016,Euro,x1000,V,VII: Binnenlandse Zaken en Koninkrijksrelaties,7,Arbeidszaken overheid,32911,,,,,
2016,Euro,x1000,V,VII: Binnenlandse Zaken en Koninkrijksrelaties,11,Centraal Apparaat,254767,,,,,
2016,Euro,x1000,V,VII: Binnenlandse Zaken en Koninkrijksrelaties,12,Algemeen,1206,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,-,TOTAAL,36853389,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,1,Primair onderwijs,9957395,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,3,Voortgezet onderwijs,7574452,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,4,Beroepsonderwijs en volwasseneneducatie,4064713,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,6,Hoger beroepsonderwijs,2823794,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,7,Wetenschappelijk onderwijs,4160209,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,8,Internationaal onderwijsbeleid,13662,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,9,Arbeidsmarkt en personeelsbeleid,250915,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,11,Studiefinanciering,4953609,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,12,Tegemoetkoming studiekosten,88307,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,13,Lesgelden,7071,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,14,Cultuur,747563,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,15,Media,1005485,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,16,Onderzoek en wetenschappen,953579,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,25,Emancipatie,13474,,,,,
2016,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,95,Apparaatskosten,239161,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,-,TOTAAL,1337192,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,1,Primair onderwijs,1661,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,3,Voortgezet onderwijs,4661,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,4,Beroepsonderwijs en volwasseneneducatie,3000,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,6,Hoger beroepsonderwijs,1213,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,7,Wetenschappelijk onderwijs,16,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,8,Internationaal onderwijsbeleid,99,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,9,Arbeidsmarkt en personeelsbeleid,6000,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,11,Studiefinanciering,869711,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,12,Tegemoetkoming studiekosten,3034,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,13,Lesgelden,249135,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,14,Cultuur,494,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,15,Media,197500,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,16,Onderzoek en wetenschappen,101,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,25,Emancipatie,0,,,,,
2016,Euro,x1000,O,VIII: Onderwijs: Cultuur en Wetenschap,95,Apparaatskosten,567,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,-,TOTAAL,38828987,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,1,Primair onderwijs,9957395,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,3,Voortgezet onderwijs,7579547,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,4,Beroepsonderwijs en volwasseneneducatie,4026058,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,6,Hoger beroepsonderwijs,2848076,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,7,Wetenschappelijk onderwijs,4142227,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,8,Internationaal onderwijsbeleid,12327,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,9,Arbeidsmarkt en personeelsbeleid,250915,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,11,Studiefinanciering,4953609,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,12,Tegemoetkoming studiekosten,88307,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,13,Lesgelden,7071,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,14,Cultuur,2773796,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,15,Media,1005154,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,16,Onderzoek en wetenschappen,934735,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,25,Emancipatie,10609,,,,,
2016,Euro,x1000,V,VIII: Onderwijs: Cultuur en Wetenschap,95,Apparaatskosten,239161,,,,,
2016,Euro,x1000,U,IXa: Nationale Schuld,-,TOTAAL,37428420,,,,,
2016,Euro,x1000,U,IXa: Nationale Schuld,1,Financiering staatsschuld,36226971,,,,,
2016,Euro,x1000,U,IXa: Nationale Schuld,2,Kasbeheer,1201449,,,,,
2016,Euro,x1000,O,IXa: Nationale Schuld,-,TOTAAL,42716236,,,,,
2016,Euro,x1000,O,IXa: Nationale Schuld,1,Financiering staatsschuld,38440000,,,,,
2016,Euro,x1000,O,IXa: Nationale Schuld,2,Kasbeheer,4276236,,,,,
2016,Euro,x1000,V,IXa: Nationale Schuld,-,TOTAAL,37428420,,,,,
2016,Euro,x1000,V,IXa: Nationale Schuld,1,Financiering staatsschuld,36226971,,,,,
2016,Euro,x1000,V,IXa: Nationale Schuld,2,Kasbeheer,1201449,,,,,
2016,Euro,x1000,U,IXb: Financiën,-,TOTAAL,6962460,,,,,
2016,Euro,x1000,U,IXb: Financiën,1,Belastingen,3102765,,,,,
2016,Euro,x1000,U,IXb: Financiën,2,Financiele Markten,22379,,,,,
2016,Euro,x1000,U,IXb: Financiën,3,Financ. act. Publiek-Private sector,19401,,,,,
2016,Euro,x1000,U,IXb: Financiën,4,Internationale Fin. Betrekkingen,519981,,,,,
2016,Euro,x1000,U,IXb: Financiën,5,Exportkrediet- en investeringsverzekering,88056,,,,,
2016,Euro,x1000,U,IXb: Financiën,6,BTW-Compensatiefonds,2903048,,,,,
2016,Euro,x1000,U,IXb: Financiën,7,Beheer materiele activa,306,,,,,
2016,Euro,x1000,U,IXb: Financiën,10,Nominaal en onvoorzien,63539,,,,,
2016,Euro,x1000,U,IXb: Financiën,21,Centraal Apparaat,242985,,,,,
2016,Euro,x1000,O,IXb: Financiën,-,TOTAAL,3104491,,,,,
2016,Euro,x1000,O,IXb: Financiën,1,Belastingen,929568,,,,,
2016,Euro,x1000,O,IXb: Financiën,2,Financiele Markten,10311,,,,,
2016,Euro,x1000,O,IXb: Financiën,3,Financ. act. Publiek-Private sector,1831850,,,,,
2016,Euro,x1000,O,IXb: Financiën,4,Internationale Fin. Betrekkingen,22992,,,,,
2016,Euro,x1000,O,IXb: Financiën,5,Exportkrediet- en investeringsverzekering,246952,,,,,
2016,Euro,x1000,O,IXb: Financiën,6,BTW-Compensatiefonds,0,,,,,
2016,Euro,x1000,O,IXb: Financiën,7,Beheer materiele activa,1800,,,,,
2016,Euro,x1000,O,IXb: Financiën,10,Nominaal en onvoorzien,0,,,,,
2016,Euro,x1000,O,IXb: Financiën,21,Centraal Apparaat,61018,,,,,
2016,Euro,x1000,V,IXb: Financiën,-,TOTAAL,17239641,,,,,
2016,Euro,x1000,V,IXb: Financiën,1,Belastingen,3102765,,,,,
2016,Euro,x1000,V,IXb: Financiën,2,Financiele Markten,22379,,,,,
2016,Euro,x1000,V,IXb: Financiën,3,Financ. act. Publiek-Private sector,19401,,,,,
2016,Euro,x1000,V,IXb: Financiën,4,Internationale Fin. Betrekkingen,268782,,,,,
2016,Euro,x1000,V,IXb: Financiën,5,Exportkrediet- en investeringsverzekering,10616436,,,,,
2016,Euro,x1000,V,IXb: Financiën,6,BTW-Compensatiefonds,2903048,,,,,
2016,Euro,x1000,V,IXb: Financiën,7,Beheer materiele activa,306,,,,,
2016,Euro,x1000,V,IXb: Financiën,10,Nominaal en onvoorzien,63539,,,,,
2016,Euro,x1000,V,IXb: Financiën,21,Centraal Apparaat,242985,,,,,
2016,Euro,x1000,U,X: Defensie,-,TOTAAL,8233930,,,,,
2016,Euro,x1000,U,X: Defensie,1,Opdracht Inzet,367889,,,,,
2016,Euro,x1000,U,X: Defensie,2,Taakuitvoering Zeestrijdkrachten,689550,,,,,
2016,Euro,x1000,U,X: Defensie,3,Taakuitvoering Landstrijdkrachten,1137980,,,,,
2016,Euro,x1000,U,X: Defensie,4,Taakuitvoering Luchtstrijdkrachten,633799,,,,,
2016,Euro,x1000,U,X: Defensie,5,Taakuitvoering Koninklijke Marechaussee,319517,,,,,
2016,Euro,x1000,U,X: Defensie,6,Investeringen Krijgsmacht,1446203,,,,,
2016,Euro,x1000,U,X: Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,743894,,,,,
2016,Euro,x1000,U,X: Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,1040571,,,,,
2016,Euro,x1000,U,X: Defensie,9,Algemeen,100136,,,,,
2016,Euro,x1000,U,X: Defensie,10,Centraal apparaat,1595554,,,,,
2016,Euro,x1000,U,X: Defensie,11,Geheime uitgaven,5353,,,,,
2016,Euro,x1000,U,X: Defensie,12,Nominaal en onvoorzien,153484,,,,,
2016,Euro,x1000,O,X: Defensie,-,TOTAAL,268595,,,,,
2016,Euro,x1000,O,X: Defensie,1,Opdracht Inzet,26774,,,,,
2016,Euro,x1000,O,X: Defensie,2,Taakuitvoering Zeestrijdkrachten,19951,,,,,
2016,Euro,x1000,O,X: Defensie,3,Taakuitvoering Landstrijdkrachten,20523,,,,,
2016,Euro,x1000,O,X: Defensie,4,Taakuitvoering Luchtstrijdkrachten,15759,,,,,
2016,Euro,x1000,O,X: Defensie,5,Taakuitvoering Koninklijke Marechaussee,4590,,,,,
2016,Euro,x1000,O,X: Defensie,6,Investeringen Krijgsmacht,77636,,,,,
2016,Euro,x1000,O,X: Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,42933,,,,,
2016,Euro,x1000,O,X: Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,53611,,,,,
2016,Euro,x1000,O,X: Defensie,9,Algemeen,0,,,,,
2016,Euro,x1000,O,X: Defensie,10,Centraal apparaat,6818,,,,,
2016,Euro,x1000,O,X: Defensie,11,Geheime uitgaven,0,,,,,
2016,Euro,x1000,O,X: Defensie,12,Nominaal en onvoorzien,0,,,,,
2016,Euro,x1000,V,X: Defensie,-,TOTAAL,8267606,,,,,
2016,Euro,x1000,V,X: Defensie,1,Opdracht Inzet,367889,,,,,
2016,Euro,x1000,V,X: Defensie,2,Taakuitvoering Zeestrijdkrachten,689550,,,,,
2016,Euro,x1000,V,X: Defensie,3,Taakuitvoering Landstrijdkrachten,1137980,,,,,
2016,Euro,x1000,V,X: Defensie,4,Taakuitvoering Luchtstrijdkrachten,633799,,,,,
2016,Euro,x1000,V,X: Defensie,5,Taakuitvoering Koninklijke Marechaussee,319517,,,,,
2016,Euro,x1000,V,X: Defensie,6,Investeringen Krijgsmacht,1479879,,,,,
2016,Euro,x1000,V,X: Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,743894,,,,,
2016,Euro,x1000,V,X: Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,1040571,,,,,
2016,Euro,x1000,V,X: Defensie,9,Algemeen,100136,,,,,
2016,Euro,x1000,V,X: Defensie,10,Centraal apparaat,1595554,,,,,
2016,Euro,x1000,V,X: Defensie,11,Geheime uitgaven,5353,,,,,
2016,Euro,x1000,V,X: Defensie,12,Nominaal en onvoorzien,153484,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,-,TOTAAL,8175961,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,11,Integraal waterbeleid,45973,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,13,Ruimtelijke Ontwikkeling,112233,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,14,Wegen en verkeersveiligheid,33414,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,15,OV-keten,6135,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,16,Spoor,23996,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,17,Luchtvaart,24985,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,18,Scheepvaart en havens,24997,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,19,Klimaat,57761,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,20,Lucht en geluid,30983,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,21,Duurzaamheid,23564,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,22,Omgevingsveiligheid en milieurisico's,34012,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,23,Meteorologie: seismologie en aardobservatie,33433,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,24,Handhaving en toezicht,110655,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,25,Bijdrage BDU,852688,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,6375221,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,97,Algemeen departement,45738,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,340148,,,,,
2016,Euro,x1000,U,XII: Infrastructuur en Milieu,99,Nominaal en onvoorzien,25,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,-,TOTAAL,212479,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,11,Integraal waterbeleid,0,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,13,Ruimtelijke Ontwikkeling,934,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,14,Wegen en verkeersveiligheid,6782,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,15,OV-keten,0,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,16,Spoor,0,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,17,Luchtvaart,9311,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,18,Scheepvaart en havens,0,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,19,Klimaat,189000,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,20,Lucht en geluid,0,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,21,Duurzaamheid,0,,,,,
2016,Euro,x1000,O,XII: Infrastructuur en Milieu,22,Omgevingsveiligheid en milieurisico's,928,,,,,
